"url","description","name","Herkunftsland","Anbauregion","Weingut","Produktkategorie","Qualitätsstufe","Cuvee","Geschmacksrichtung","Farbnuance","Flaschengröße","Alkoholgehalt","Restzucker","Säure","Trinktemperatur","Passende Speisen","Hinweis auf Allergene","Auszeichnungen","Hersteller"
"https://www.vindor.de/ramon-bilbao-rosado-rioja-doca-rioja","Endlich einmal ein firsch-fruchtiger Rose aus der Rioja, an dem auch die Rotweintrinker Spaß haben werden. Verspielte Aromen von Beeren in der Nase. Am Gaumen frisch und fruchtig-herb, mit angenehmer Säure. Sehr ausbalancierter und fein abgestimmter Wein - KLASSE !","Ramón Bilbao, Rosado Rioja, DOCA Rioja","Spanien","Rioja","Bodegas Ramon Bilbao","Roséwein","DOCa",,"trocken","lachsrosa","0,75 l","12,5 %","1,4 g/l","4,7 g/l","8-10 °C","Fischgerichte, Vorspeisen, helles Fleisch, hervorragender Aperitif","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
"https://www.vindor.de/raphael-midoir-pouilly-fume-ac-loire","Neben den Weißweinen aus Burgund zählt der Pouilly Fume zu den großen und berühmten Weissweinen Frankreichs, besonders wenn er so gemacht ist wie dieser. Ein vielleicht perfekter Wein - eine Offenbarung für Sauvignon Blanc. Der Pouilly Fumé von Raphael Midor (Domaine de Bellevue) wird aus verschiedenen Top Lagen der Weinberge Silex und Portlandian vinifiziert. Diese sind von Lehm und Kalk sowie Ton und Feuerstein geprägt und geben dem Wein seinen unverwechselbaren Charakter und seine Klasse. Ein unwiderstehlicher trockener, frischer, fruchtiger Weißwein mit Aromen von Holunder und Zitronenmelisse, ergänzt von kräutrigen Komponenten und einer animierenden Mineralität. Füllig und elegant zugleich – ein großer Wein !","Raphael Midoir, Pouilly Fume, AC Loire","Frankreich","Pouilly Fumé","Raphael Midor - Domaine de Bellevue","Weißwein","AC Pouilly Fumé",,"trocken","helles Gelb mit grünlichen Reflexen","0,75 l","12,5 %","1,8 g/l","4,7 g/l","8-10 °C","Der Klassiker wenn es um edle Fisch und Meeresfrüchte geht, perfekt zu gebratenen Mittelmeerfischen wir Dorado oder Lotte, Spaghetti al Vongole, Ziegenfrischkäse.","enthält Sulfite",,"Raphael Midor - Domaine de Bellevue , Raphael Midoir, 132 chemin des loges de vignes, CHEMERY 41700 - France"
"https://www.vindor.de/raphael-midoir-sancerre-ac-loire","Neben den Weißweinen aus Burgund zählt der Sancerre zu den großen und berühmten Weissweinen Frankreichs, besonders wenn er so gemacht ist wie dieser. Ein vielleicht perfekter Wein - eine Offenbarung für Sauvignon Blanc Fans mit mineralischen Akzenten. Kalk und Feuerstein sowie Zitrus und Gras in der Nase - auf der Zunge dichte Frucht, Gras und Mineralien. Satt und doch frisch. Gigantisch gut.
 
Der  Domaine de Bellevue Sancerre ist ein Wein von großartiger Struktur mit einem Strauß voller exotischer Früchte in seinem Bukett.","Raphael Midoir, Sancerre, AC Loire","Frankreich","Sancerre","Domaine de Bellevue","Weißwein","AC Sancerre",,"trocken","hell mineralisch","0,75 l","12,5 %","1,8 g/l","4,7 g/l","8-10 °C","Der Klassiker wenn es um edle Fisch und Meeresfrüchte geht, perfekt zu gebratenen Mittelmeerfischen wir Dorado oder Lotte, Spaghetti al Vongole, Ziegenfrischkäse.","enthält Sulfite",,"Raphael Midor - Domaine de Bellevue , Raphael Midoir, 132 chemin des loges de vignes, CHEMERY 41700 - France"
"https://www.vindor.de/remonti-montepulciano-d-abruzzo-doc","Unser Remonti ist ein ""Bilderbuchwein"", eben so, wie ein guter Montepulciano sein sollte. Rubinrote Farbe, sehr frisches, feines, weiniges Bouquet. Vollfruchtige Aromen von roten Beeren und Schwarzkirsche, kombiniert mit dezenten Karamellnoten und dunkler Schokolade. Am Gaumen ist der Wein schmackhaft und ausgewogen mit einem leicht würzigem Touch. Sehr ausgeprägtes, feines und langes Finale. Der Wein reift für kurze Zeit in französichen Eichenholzfässern.","Remonti, Montepulciano d' Abruzzo DOC","Italien","Abruzzen","Remonti","Rotwein","DOC",,"trocken","rubinrot","0,75 l","13 %","6,8 g/l","5.4 g/l","16-18 °C","Passt zu Pizza, Pasta und  rotem Fleisch","enthält Sulfite",,"Remonti, San Rocco - Via G. a Prato 16/18 - 38100 Trento - Italien"
"https://www.vindor.de/revelation-cabernet-merlot-vin-de-pays-d-oc","Intensiv kirschrote Farbe. Samtige Optik. Komplexe Nase mit schönem Duft nach Lakritz, geröstetem Kaffee und schwarzer Schokolade. Kirsch- und Johannisbeeraromen, gefolgt von Zimt- und Kümmeltönen. Der Wein ist reich, rund und lang anhaltend mit reifen Tanninen am Gaumen. Er ist attraktiv, elegant und komplex, mit feinen Holzaromen von Eiche und Zeder im Abgang.","Revelation, Cabernet Merlot, Vin de Pays d'Oc","Frankreich","Languedoc","Badet Clement","Rotwein","Vin de Pays d'Oc","73% Cabernet, 27 % Merlot","trocken","kirschrot","0,75 l","13,5 %","3,2 g/l","4,3 g/l","18 °C","Ideal zu Ragouts, Fleischgerichten in Sauce (besonders Lamm), Entenbrust und Ziegen- oder Schafkäse","enthält Sulfite",,"Badet Clément & Cie, 39, Rue de Beaune - L´Etang Vergy - F 21220 Gevery - Chambertin"
"https://www.vindor.de/revelation-chardonnay-vin-de-pays-d-oc","Chardonnay in Höchstform ! Goldgelbe, sehr klare Farbe. In die Nase strömen reichhaltige Duftnoten, sehr aromatisch und fruchtig mit frischem Bananen- und Birnenaroma, gefolgt von einer dezenten Holznote sowie Konfekt und glasierte Maronen. Am Gaumen macht dieser sehr feine und delikate Wein einen vollen und frischen Eindruck, mit Birnen- und Vanillearomen im kräftigen Abgang. Chardonnay wie er immer sein sollte im Stile eines Burgunders.","Revelation, Chardonnay, Vin de Pays d' Oc","Frankreich","Languedoc","Badet Clement","Weißwein","Vin de Pays d'Oc",,"trocken","schöne goldene Farbe mit einer sehr klaren Optik","0,75 l","13,5 %","2,8 g/l","3,7 g/l","6-8 °C","Ideal als Aperitif zu Foie Gras, Fischgerichten in sahniger Sauce,","enthält Sulfite",,"Badet Clément & Cie, 39, Rue de Beaune - L´Etang Vergy - F 21220 Gevery - Chambertin"
"https://www.vindor.de/revelation-pinot-noir-vin-de-pays-d-oc","Verspielte Aromen von reifer Himbeere mit Noten von Pflaumen und einem Hauch von Toast. Am Gaumen zeigt der Wein ein wunderbares Gleichgewicht reifer Früchte und Frische mit einem ansprechenden, würzigen Rauch. Ein Pinot Noir der Extraklasse.","Revelation, Pinot Noir, Vin de Pays d'Oc","Frankreich","Languedoc","Badet Clement","Rotwein","Vin de Pays d'Oc",,"trocken","purpurrot","0,75 l","13 %","3,2 g/l","4,3 g/l","18 °C","ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse","enthält Sulfite",,"Badet Clément & Cie, 39, Rue de Beaune - L´Etang Vergy - F 21220 Gevery - Chambertin"
"https://www.vindor.de/rock-n-rolle-rebel-rouge-vin-pays-d-oc","Da ist er: Rebel Rock´Rolle Rotwein - der kleine Bruder der Rock'n-Rolle-Familie, Rock'n Rolle. Der Rebell ist ein rebellischer Wein, der aus den extrem saftigen Rebsorten Crenache, Syrah und Mourvede hergestellt wird, die im französischen Mittelmeerraum mit Sorgfalt angebaut werden. Dieser Wein, der auf sich selbst beharrt, aber auch ernsthaft genug ist, zeigt ein Aroma von reifen Kirschen, roten Beeren und subtilen Anklängen von Kaffee und Kakao.","Rock 'n Rolle Rebel Rouge, Vin Pays d´Oc","Frankreich","Languedoc","Badet Clement","Rotwein","IGT / IGP","Grenache, Syrah, Mourvedre","trocken","tiefes Dunkelrot","0,75 l","13 %",,,"16-18 °C","Ideal zu Nudelgerichten, Pizza, Fleisch und Käse sowie zu allen Gelegenheiten.,                                                                                                                                                                                 Super zu guter Musik.","enthält Sulfite",,"Badet Clément & Cie, 39, Rue de Beaune - L´Etang Vergy - F 21220 Gevery - Chambertin"
"https://www.vindor.de/rockabilly-weinkult-betty-rose-weinviertel","Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Betty"" Rosé überzeugt durch seine wunderbare Frische und ausgeprägte Fruchtigkeit. In der Nase sehr fruchtig nach roten Beeren und etwas frischer Minze, kühle Aromatik, die Frucht spiegelt sich am Gaumen wieder, frisch, knackig und saftig. Ein Rosé der Lust aufs nächste Glas mach und DER ROCKT !","Rockabilly Weinkult, Betty Rosé, Weinviertel","Österreich","Weinviertel","Weingut Rockabilly Weinkult","Roséwein","Qualtätswein aus Österreich","Zweigelt, Cabernet Sauvignon","trocken","leuchtendes Lachsrosa","0,75 l","12 %","7,3 g/l","6,3 g/l","8-9 °C","Zu Salaten, Gegrilltem oder geschmortem Fleisch, gefüllten Paprika, Nudelgerichten oder Käse (Cantal).","enthält Sulfite",,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich"
"https://www.vindor.de/rockabilly-weinkult-cuvee-maximilian-weinviertel","Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Cuvée Maximilian"" überzeugt durch seine wunderbare Trinkfreudig- und Fruchtigkeit. Rubinrot, in der Nase vielschichtig, duftet nach Zwetschke, Marzipan und etwas Minze, am Gaumen Röstaromen, Beerenkonfit und etwas dunkle Schokolade, saftige und trinkanimierende Cuvée. DER ROCKT !","Rockabilly Weinkult, Cuvée Maximilian, Weinviertel","Österreich","Weinviertel","Weingut Rockabilly Weinkult","Rotwein","Qualtätswein aus Österreich","Zweigelt, Merlot, Cabernet Sauvignon","trocken","dunkelrot mit kirschfarbenen Reflexen","0,75 l","13 %","5,0 g/l","5,2 g/l","14-16 °C","ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse","enthält Sulfite",,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich"
"https://www.vindor.de/rockabilly-weinkult-sauvignon-blanc-weinviertel","Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult Sauvignon Blanc überzeugt durch seine Aromenspannbreite. In der Nase ein Duft nach frischer Paprika und Brombeere, bleibt am Gaumen haften, ein vielschichtiger Wein mit Spannung und tollem Trinkvergnügen. DER ROCKT !","Rockabilly Weinkult, Sauvignon Blanc, Weinviertel","Österreich","Weinviertel","Weingut Rockabilly Weinkult","Weißwein","Qualtätswein aus Österreich",,"trocken","Strohgelb mit grünen Reflexen","0,75 l","12,5 %","6,4 g/l","6,3 g/l","8-9 °C","Aperitif, Eierspeisen, Fisch und Schalentiere, Nudelgerichte mit hellen Soßen, Gemüsegerichte wie Gemüseauflauf, Gratin, Risotto.","enthält Sulfite",,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich"
"https://www.vindor.de/rockabilly-weinkult-stoanan-gruener-veltliner-dac-weinviertel","Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Stoanan"" Grüner Veltliner präsentiert sich frisch in der Nase nach gelben Früchten wie Birne und Quitte, am Gaumen sehr fein, mineralisch, knackig und im Aroma sehr vielschichtig. DER ROCKT !","Rockabilly Weinkult, STOANAN - Grüner Veltliner, DAC Weinviertel","Österreich","Weinviertel","Weingut Rockabilly Weinkult","Weißwein","Qualtätswein aus Österreich",,"trocken","goldgrüne Farbe mit perlenden Reflexen","0,75 l","12,5 %","3,5 g/l","5,3 g/l","8-9 °C","der ideale Begleiter zu Fisch und Meeresfürchten, Gemüsevariationen oder einfach nur so…","enthält Sulfite","Falstaff 90 Punkte (2016er)","Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich"
"https://www.vindor.de/rockabilly-weinkult-weissburgunder-weinviertel","Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult Weissburgunder überzeugt durch seine Sortentypizität. Im Duft nach gelber Apfel und Ananas, leicht würzig am Gaumen und sehr dicht, fruchtig und rund, Zucker schön eingebunden, im Abgang ein schöner Trinkfluss. DER ROCKT !","Rockabilly Weinkult, Weissburgunder, Weinviertel","Österreich","Weinviertel","Weingut Rockabilly Weinkult","Weißwein","Qualtätswein aus Österreich",,"trocken","strahlendes Hellgelb","0,75 l","13 %","7,3 g/l","6,4 g/l","8-9 °C","Aperitif, Vorspeisen wie Antipasti Misti oder Tapas, Nudelgerichte mit hellen Soßen, Geflügel und helles Fleisch (Kalb), Gemüseauflauf, Gratin, Risotto, Weichkäse.","enthält Sulfite","Falstaff 90 Punkte (2016er)","Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich"
"https://www.vindor.de/ser-dante-chianti-classico-docg-toscana","Sie suchen nach dem perfekten Chianti Classico? Hier ist er! Dieser ausgeklügelte, perfekte Chianti Classico ist ideal für ein wunderbares Abendessen unter Freunden oder zum Genuss in trauter Zweisamkeit vor dem Kamin. Seine schmeichelnde und filigrane Frucht betört die Sinne. Die Lese erfolgt ausschließlich von Hand. Unbedingt probieren - das ist die neue Generation von Chianti!","Ser Dante, Chianti Classico, DOCG Toscana","Italien","Chianti","San Rocco","Rotwein","DOCG","Sangiovese","trocken","kirschrot","0,75 l","13 %","1,5 g/l","4,8 g/l","18 °C","Kräftige Pasta, mittelkräftige Fleischgerichte, Gemüseaufläufe.","enthält Sulfite",,"Ser Dante, San Rocco - Via G. a Prato 16/18 - 38100 Trento - Italien"
"https://www.vindor.de/simonsvlei-ja-mocha-pinotage-paarl","Cooler und vielschichtiger Wein, den man probiert haben sollte. Aromen von geröstetem Kaffee und Schokolade kennzeichnen diesen interessanten Wein, die sich in Verbindung mit duklen Beerenfrüchten in der Nase wiederspiegeln. Den Gaumen umschmeicheln Aromen von Mocca, dunkler Schokolade, reifer Beerenfrucht und weiche Tannine in harmonischer Balance.","Simonsvlei, Ja-Mocha Pinotage, Paarl","Südafrika","Paarl","Simonsvlei","Rotwein",,,"trocken","tiefes Rot","0,75 l","14 %","3,2 g/l","5,8 g/l","16-17 °C","Gegrillte Rindersteaks, würzige vegetarische Gerichte, zur asiatischen Küche und als Sologenuß.","enthält Sulfite",,"Simonsvlei, R101, Paarl, 7624, Südafrika"
"https://www.vindor.de/simonsvlei-toffee-chunk-syrah-paarl","Einfach cool dieser Wein, von dem man einfach nicht genug bekommt. Ausdrucksvoller aber dabei unglaublich gefälliger und facettenreicher Shiraz. Rauchig, beerig und pfeffrig. Dabei  Aromen,die süßliche Karamell-Noten am Gaumen hervorbringen und diesen verführerisch umschmeicheln. Langes und großes Finale. 4 Monate Ausbau im Barrique.","Simonsvlei, Toffee Chunk Syrah, Paarl","Südafrika","Paarl","Simonsvlei","Rotwein",,,"trocken","tiefes Rot","0,75 l","14 %","3,2 g/l","5,8 g/l","16-17 °C","Klassisch zum Steak vom Grill oder aus der Pfanne mit Röstgemüse, zur mittelkräftigen Käseauswahl und einfach Solo genießen.","enthält Sulfite",,"Simonsvlei, R101, Paarl, 7624, Südafrika"
"https://www.vindor.de/simonsvlei-zenzela-charming-red-paarl","Süffig, unkompliziert und vielseitig.Verführerische, leicht süßliche Note für den unbeschwerten Weingenuß. Pflaume, Cassis, Würznoten von Nelke, Röstaromen. Eine schmeichelnde Süße mit vielschichtigen Frucht- und Würznoten. Schöne Dichte, langer Nachhall. Charmant und animierend.","Simonsvlei, Zenzela Charming Red, Paarl","Südafrika","Paarl","Simonsvlei","Rotwein",,"25 % Shiraz, 25 % Pinotage 38 % Cinsaut, 12 % Ruby Cabernet","lieblich","tiefes Rot","0,75 l","9,5 %","26,0 g/l","5,2 g/l","16-17 °C","Sologenuß, Lamm, Pizza, Biltong","enthält Sulfite",,"Simonsvlei, R101, Paarl, 7624, Südafrika"
"https://www.vindor.de/simonsvlei-zenzela-chenin-blanc-paarl","Tropische Früchte, florale Noten. Charaktervoll und herzhaft, fruchtig-weinig, einladende Frische, saftig, harmonisch. Sehr gute Balance zwischen Frucht, Säure und Körper.","Simonsvlei, Zenzela Chenin Blanc, Paarl","Südafrika","Paarl","Simonsvlei","Weißwein",,,"trocken","grüngelb","0,75 l","12 %","4,5 g/l","5,8 g/l","8-10 °C","Spargel, Fisch- und Geflügelragout, vegetarische Küche.","enthält Sulfite",,"Simonsvlei, R101, Paarl, 7624, Südafrika"
"https://www.vindor.de/simonsvlei-zenzela-pinotage-rose-paarl","Der Zenzela Pinotage Rose überzeugt durch seine Trinkfreudigkeit und Frische. Im Duft rote Beeren, Banane und Pflaume. Am Gaumen verführerisch leicht mit animierender Note reifer Sommerfrüchte.","Simonsvlei, Zenzela Pinotage Rose, Paarl","Südafrika","Paarl","Simonsvlei","Roséwein",,,"halbtrocken","leuchtendes Rosé","0,75 l","12 %","8,6 g/l","5,9 g/l","8-10 °C","Salaten, Geflügel, Fisch und als Aperitif","enthält Sulfite",,"Simonsvlei, R101, Paarl, 7624, Südafrika"
"https://www.vindor.de/stairs-n-roses-next-generation-qba-mosel","Auf in die nächste Weinbau-Generation. Seit 2016 wachsen in unserem wild & strong-Weinberg anti-autoritär erzogene (wild), pilzwiderstandsfähige (strong) Reben der nächsten Generation – Cabernet blanc und Sauvignac (vormals Cal 6-04). Das Ergebnis im Glas: Ein trockenes Weinerlebnis mit harmonischer Balance zwischen exotischer Frucht und vegetabiler Würze. Für gut befunden und besiegelt durch den Fußabdruck der nächsten Winzer-Generation.","Stairs n' Roses, ""Next Generation"", QbA Mosel","Deutschland","Mosel","Stairs n' Roses","Weißwein","QbA","Sauvignac, Cabernet blanc","trocken","helles Gelb mit grünlichen Reflexen","0,75 l","11,5 %","7,0 g/l","7,0 g/l","8-10 °C","würzige Speisen, asiatiscches Essen","enthält Sulfite","Goldene Kammerpreismünze","Stairs n' Roses, Julia Molitor-Justen und Dr. Daniel Molitor, In den Viermorgen 8, 54538 Kinheim"
"https://www.vindor.de/stairs-n-roses-stairs-n-roses-riesling-feinherb-qba-mosel","Hochzeit der Weinlagen: Mit der Hochzeit des jungen Winzerpaares treffen sich die Frische und Eleganz aus dem Erdener Treppchen (die Braut) und die Fruchtigkeit und Komplexität aus dem Kinheimer Rosenberg (der Bräutigam) – den Spitzen-Steillagen der Winzer-Familien von Julia Molitor-Justen (Weingut Meulenhof) und Dr. Daniel Molitor (Weingut Viermorgenhof). „Let’s rock“ mit Stairs n’ Roses!","Stairs n' Roses, Stairs n' Roses Riesling feinherb, QbA Mosel","Deutschland","Mosel","Stairs n' Roses","Weißwein","QbA",,"feinherb","gelb","0,75 l","11,5 %","23,8 g/l","8,2 g/l","8-12 °C","Asiatische Speisen, fruchtige Desserts","enthält Sulfite",,"Stairs n' Roses, Julia Molitor-Justen und Dr. Daniel Molitor, In den Viermorgen 8, 54538 Kinheim"
"https://www.vindor.de/stairs-n-roses-struwwelpitter-qba-mosel","Wild wie die junge Liebe – so präsentiert sich dieses spritzig-fruchtige trockene Cuvée „von wilden Reben“. Die Grundlage des Struwwelpitters bilden ausschließlich gesunde, spät gelesene, kleine, aromatische Trauben aus anti-autoritär erzogenen Struwwel-Reben der Sorten Riesling, Müller-Thurgau, Cabernet blanc und Sauvignac. Dank seines moderaten Alkoholgehaltes erlaubt der Stairs n’ Roses „Struwwelpitter“ Wein-Genuss ohne Reue!   Das gefällt auch einem der führenden Weinblogs  Captain Cork . Der Käptn meint: ""...ein preiswerter Moselwein, der aus der Klimaforschung kommt und umwerfend schmeckt.""","Stairs n' Roses, ""Struwwelpitter"", QbA Mosel","Deutschland","Mosel","Stairs n' Roses","Weißwein","QbA","60% Riesling, 30% Müller-Thurgau, 5% Sauvignac, 5% Cabernet blanc","trocken","helles Gelb mit grünlichen Reflexen","0,75 l","10,5 %","5,2 g/l","6,9 g/l","8-10 °C","leichte Speisen, weißer Fisch mit Zitrone, Salate","enthält Sulfite",,"Stairs n' Roses, Julia Molitor-Justen und Dr. Daniel Molitor, In den Viermorgen 8, 54538 Kinheim"
